"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"12.04.2016","3,5403","3,5403","3,5403","3,5403","","0,35%"
"11.04.2016","3,5281","3,5281","3,5281","3,5281","","-3,03%"
"08.04.2016","3,6382","3,6382","3,6382","3,6382","","-1,45%"
"07.04.2016","3,6918","3,6918","3,6918","3,6918","","0,47%"
"06.04.2016","3,6746","3,6746","3,6746","3,6746","","0,46%"
"05.04.2016","3,6578","3,6578","3,6578","3,6578","","1,98%"
"04.04.2016","3,5868","3,5868","3,5868","3,5868","","0,20%"
"01.04.2016","3,5796","3,5796","3,5796","3,5796","","0,59%"
"31.03.2016","3,5586","3,5586","3,5586","3,5586","","-1,46%"
"30.03.2016","3,6113","3,6113","3,6113","3,6113","","-1,56%"
"29.03.2016","3,6684","3,6684","3,6684","3,6684","","0,77%"
"28.03.2016","3,6404","3,6404","3,6404","3,6404","","-1,46%"
"24.03.2016","3,6945","3,6945","3,6945","3,6945","","1,14%"
"23.03.2016","3,6528","3,6528","3,6528","3,6528","","1,27%"
"22.03.2016","3,6070","3,6070","3,6070","3,6070","","-0,43%"
"21.03.2016","3,6226","3,6226","3,6226","3,6226","","0,23%"
"18.03.2016","3,6143","3,6143","3,6143","3,6143","","-0,82%"
"17.03.2016","3,6442","3,6442","3,6442","3,6442","","-4,29%"
"16.03.2016","3,8076","3,8076","3,8076","3,8076","","2,59%"
"15.03.2016","3,7113","3,7113","3,7113","3,7113","","2,42%"
"14.03.2016","3,6235","3,6235","3,6235","3,6235","","-0,09%"
"11.03.2016","3,6268","3,6268","3,6268","3,6268","","-1,17%"
"10.03.2016","3,6697","3,6697","3,6697","3,6697","","-0,91%"
"09.03.2016","3,7034","3,7034","3,7034","3,7034","","-2,05%"
"08.03.2016","3,7810","3,7810","3,7810","3,7810","","0,26%"
"07.03.2016","3,7711","3,7711","3,7711","3,7711","","1,41%"
"04.03.2016","3,7185","3,7185","3,7185","3,7185","","-3,42%"
"03.03.2016","3,8501","3,8501","3,8501","3,8501","","-1,56%"
"02.03.2016","3,9113","3,9113","3,9113","3,9113","","-2,00%"
"01.03.2016","3,9910","3,9910","3,9910","3,9910","","0,29%"
"29.02.2016","3,9793","3,9793","3,9793","3,9793","","0,55%"
"26.02.2016","3,9575","3,9575","3,9575","3,9575","","0,45%"
"25.02.2016","3,9397","3,9397","3,9397","3,9397","","-1,25%"
"24.02.2016","3,9897","3,9897","3,9897","3,9897","","0,54%"
"23.02.2016","3,9681","3,9681","3,9681","3,9681","","0,17%"
"22.02.2016","3,9615","3,9615","3,9615","3,9615","","-2,16%"
"19.02.2016","4,0489","4,0489","4,0489","4,0489","","1,00%"
"18.02.2016","4,0088","4,0088","4,0088","4,0088","","-0,56%"
"17.02.2016","4,0315","4,0315","4,0315","4,0315","","0,26%"
"16.02.2016","4,0210","4,0210","4,0210","4,0210","","0,82%"
"15.02.2016","3,9882","3,9882","3,9882","3,9882","","-0,02%"
"12.02.2016","3,9888","3,9888","3,9888","3,9888","","0,63%"
"11.02.2016","3,9639","3,9639","3,9639","3,9639","","0,58%"
"10.02.2016","3,9409","3,9409","3,9409","3,9409","","1,12%"
"05.02.2016","3,8972","3,8972","3,8972","3,8972","","0,84%"
"04.02.2016","3,8649","3,8649","3,8649","3,8649","","-2,29%"
"03.02.2016","3,9555","3,9555","3,9555","3,9555","","-0,90%"
"02.02.2016","3,9916","3,9916","3,9916","3,9916","","-0,17%"
"01.02.2016","3,9983","3,9983","3,9983","3,9983","","-1,09%"
"29.01.2016","4,0425","4,0425","4,0425","4,0425","","-1,00%"
"28.01.2016","4,0835","4,0835","4,0835","4,0835","","0,96%"
"27.01.2016","4,0445","4,0445","4,0445","4,0445","","-1,27%"
"26.01.2016","4,0964","4,0964","4,0964","4,0964","","-0,08%"
"25.01.2016","4,0996","4,0996","4,0996","4,0996","","-0,57%"
"22.01.2016","4,1229","4,1229","4,1229","4,1229","","-0,78%"
"21.01.2016","4,1555","4,1555","4,1555","4,1555","","1,71%"
"20.01.2016","4,0858","4,0858","4,0858","4,0858","","1,38%"
"19.01.2016","4,0300","4,0300","4,0300","4,0300","","-0,15%"
"18.01.2016","4,0361","4,0361","4,0361","4,0361","","-0,09%"
"15.01.2016","4,0399","4,0399","4,0399","4,0399","","0,45%"
"14.01.2016","4,0220","4,0220","4,0220","4,0220","","0,90%"
"13.01.2016","3,9860","3,9860","3,9860","3,9860","","-1,08%"
"12.01.2016","4,0296","4,0296","4,0296","4,0296","","0,36%"
"11.01.2016","4,0150","4,0150","4,0150","4,0150","","-0,24%"
"08.01.2016","4,0247","4,0247","4,0247","4,0247","","-0,56%"
"07.01.2016","4,0472","4,0472","4,0472","4,0472","","0,43%"
"06.01.2016","4,0300","4,0300","4,0300","4,0300","","0,47%"
"05.01.2016","4,0111","4,0111","4,0111","4,0111","","-0,68%"
"04.01.2016","4,0384","4,0384","4,0384","4,0384","","3,43%"
"31.12.2015","3,9045","3,9045","3,9045","3,9045","","0,00%"
"30.12.2015","3,9045","3,9045","3,9045","3,9045","","1,44%"
"29.12.2015","3,8489","3,8489","3,8489","3,8489","","-1,77%"
"28.12.2015","3,9183","3,9183","3,9183","3,9183","","-0,85%"
"24.12.2015","3,9518","3,9518","3,9518","3,9518","","-0,28%"
"23.12.2015","3,9629","3,9629","3,9629","3,9629","","-0,35%"
"22.12.2015","3,9767","3,9767","3,9767","3,9767","","-0,15%"
"21.12.2015","3,9828","3,9828","3,9828","3,9828","","1,97%"
"18.12.2015","3,9059","3,9059","3,9059","3,9059","","0,34%"
"17.12.2015","3,8926","3,8926","3,8926","3,8926","","-1,09%"
"16.12.2015","3,9354","3,9354","3,9354","3,9354","","1,69%"
"15.12.2015","3,8700","3,8700","3,8700","3,8700","","-0,82%"
"14.12.2015","3,9020","3,9020","3,9020","3,9020","","1,23%"
"11.12.2015","3,8544","3,8544","3,8544","3,8544","","2,29%"
"10.12.2015","3,7682","3,7682","3,7682","3,7682","","0,28%"
"09.12.2015","3,7576","3,7576","3,7576","3,7576","","-0,90%"
"08.12.2015","3,7918","3,7918","3,7918","3,7918","","1,19%"
"07.12.2015","3,7473","3,7473","3,7473","3,7473","","-0,26%"
"04.12.2015","3,7572","3,7572","3,7572","3,7572","","-1,04%"
"03.12.2015","3,7967","3,7967","3,7967","3,7967","","-1,49%"
"02.12.2015","3,8542","3,8542","3,8542","3,8542","","-0,52%"
"01.12.2015","3,8742","3,8742","3,8742","3,8742","","0,62%"
"30.11.2015","3,8502","3,8502","3,8502","3,8502","","2,96%"
"27.11.2015","3,7395","3,7395","3,7395","3,7395","","-0,55%"
"26.11.2015","3,7603","3,7603","3,7603","3,7603","","-0,22%"
"25.11.2015","3,7685","3,7685","3,7685","3,7685","","1,64%"
"24.11.2015","3,7078","3,7078","3,7078","3,7078","","-0,40%"
"23.11.2015","3,7228","3,7228","3,7228","3,7228","","0,60%"
"20.11.2015","3,7005","3,7005","3,7005","3,7005","","-1,16%"
"19.11.2015","3,7439","3,7439","3,7439","3,7439","","-1,26%"
"18.11.2015","3,7918","3,7918","3,7918","3,7918","","-0,34%"
"17.11.2015","3,8049","3,8049","3,8049","3,8049","","-0,74%"
"16.11.2015","3,8333","3,8333","3,8333","3,8333","","0,82%"
"13.11.2015","3,8020","3,8020","3,8020","3,8020","","0,07%"
"12.11.2015","3,7993","3,7993","3,7993","3,7993","","1,80%"
"11.11.2015","3,7323","3,7323","3,7323","3,7323","","-1,72%"
"10.11.2015","3,7978","3,7978","3,7978","3,7978","","0,14%"
"09.11.2015","3,7925","3,7925","3,7925","3,7925","","-0,34%"
"06.11.2015","3,8056","3,8056","3,8056","3,8056","","0,44%"
"05.11.2015","3,7890","3,7890","3,7890","3,7890","","0,55%"
"04.11.2015","3,7683","3,7683","3,7683","3,7683","","-1,15%"
"03.11.2015","3,8123","3,8123","3,8123","3,8123","","-1,20%"
"30.10.2015","3,8586","3,8586","3,8586","3,8586","","-1,88%"
"29.10.2015","3,9324","3,9324","3,9324","3,9324","","1,37%"
"28.10.2015","3,8794","3,8794","3,8794","3,8794","","-0,81%"
"27.10.2015","3,9111","3,9111","3,9111","3,9111","","1,38%"
"26.10.2015","3,8579","3,8579","3,8579","3,8579","","-1,04%"
"23.10.2015","3,8985","3,8985","3,8985","3,8985","","-0,95%"
"22.10.2015","3,9357","3,9357","3,9357","3,9357","","-0,07%"
"21.10.2015","3,9383","3,9383","3,9383","3,9383","","1,89%"
"20.10.2015","3,8653","3,8653","3,8653","3,8653","","-0,92%"
"19.10.2015","3,9012","3,9012","3,9012","3,9012","","1,50%"
"16.10.2015","3,8435","3,8435","3,8435","3,8435","","0,25%"
"15.10.2015","3,8340","3,8340","3,8340","3,8340","","-0,43%"
"14.10.2015","3,8504","3,8504","3,8504","3,8504","","0,67%"
"13.10.2015","3,8247","3,8247","3,8247","3,8247","","2,31%"
"09.10.2015","3,7383","3,7383","3,7383","3,7383","","-2,94%"
"08.10.2015","3,8514","3,8514","3,8514","3,8514","","1,20%"
"07.10.2015","3,8056","3,8056","3,8056","3,8056","","-1,32%"
"06.10.2015","3,8564","3,8564","3,8564","3,8564","","-1,47%"
"05.10.2015","3,9138","3,9138","3,9138","3,9138","","-2,17%"
"02.10.2015","4,0007","4,0007","4,0007","4,0007","","0,54%"
"01.10.2015","3,9791","3,9791","3,9791","3,9791","","0,16%"
"30.09.2015","3,9726","3,9726","3,9726","3,9726","","-3,51%"
"29.09.2015","4,1169","4,1169","4,1169","4,1169","","2,68%"
"28.09.2015","4,0096","4,0096","4,0096","4,0096","","1,57%"
"25.09.2015","3,9476","3,9476","3,9476","3,9476","","-5,89%"
"24.09.2015","4,1945","4,1945","4,1945","4,1945","","2,21%"
"23.09.2015","4,1037","4,1037","4,1037","4,1037","","1,52%"
"22.09.2015","4,0422","4,0422","4,0422","4,0422","","1,52%"
"21.09.2015","3,9818","3,9818","3,9818","3,9818","","2,05%"
"18.09.2015","3,9018","3,9018","3,9018","3,9018","","0,26%"
"17.09.2015","3,8918","3,8918","3,8918","3,8918","","1,44%"
"16.09.2015","3,8365","3,8365","3,8365","3,8365","","-0,60%"
"15.09.2015","3,8596","3,8596","3,8596","3,8596","","-0,14%"
"14.09.2015","3,8650","3,8650","3,8650","3,8650","","-0,12%"
"11.09.2015","3,8695","3,8695","3,8695","3,8695","","0,00%"
"10.09.2015","3,8695","3,8695","3,8695","3,8695","","2,19%"
"09.09.2015","3,7867","3,7867","3,7867","3,7867","","-0,41%"
"08.09.2015","3,8024","3,8024","3,8024","3,8024","","0,11%"
"04.09.2015","3,7983","3,7983","3,7983","3,7983","","0,60%"
"03.09.2015","3,7757","3,7757","3,7757","3,7757","","1,20%"
"02.09.2015","3,7311","3,7311","3,7311","3,7311","","1,60%"
"01.09.2015","3,6722","3,6722","3,6722","3,6722","","0,71%"
"31.08.2015","3,6464","3,6464","3,6464","3,6464","","1,89%"
"28.08.2015","3,5787","3,5787","3,5787","3,5787","","0,66%"
"27.08.2015","3,5552","3,5552","3,5552","3,5552","","-2,12%"
"26.08.2015","3,6323","3,6323","3,6323","3,6323","","2,78%"
"25.08.2015","3,5342","3,5342","3,5342","3,5342","","-0,42%"
"24.08.2015","3,5491","3,5491","3,5491","3,5491","","1,71%"
"21.08.2015","3,4893","3,4893","3,4893","3,4893","","0,42%"
"20.08.2015","3,4748","3,4748","3,4748","3,4748","","-0,28%"
"19.08.2015","3,4846","3,4846","3,4846","3,4846","","0,11%"
"18.08.2015","3,4808","3,4808","3,4808","3,4808","","0,19%"
"17.08.2015","3,4743","3,4743","3,4743","3,4743","","-0,04%"
"14.08.2015","3,4758","3,4758","3,4758","3,4758","","-0,89%"
"13.08.2015","3,5071","3,5071","3,5071","3,5071","","0,71%"
"12.08.2015","3,4823","3,4823","3,4823","3,4823","","-0,28%"
"11.08.2015","3,4922","3,4922","3,4922","3,4922","","0,05%"
"10.08.2015","3,4906","3,4906","3,4906","3,4906","","-0,77%"
"07.08.2015","3,5178","3,5178","3,5178","3,5178","","-0,47%"
"06.08.2015","3,5344","3,5344","3,5344","3,5344","","1,42%"
"05.08.2015","3,4848","3,4848","3,4848","3,4848","","0,51%"
"04.08.2015","3,4672","3,4672","3,4672","3,4672","","0,73%"
"03.08.2015","3,4422","3,4422","3,4422","3,4422","","1,43%"
"31.07.2015","3,3937","3,3937","3,3937","3,3937","","0,86%"
"30.07.2015","3,3649","3,3649","3,3649","3,3649","","0,70%"
"29.07.2015","3,3416","3,3416","3,3416","3,3416","","-1,17%"
"28.07.2015","3,3811","3,3811","3,3811","3,3811","","0,77%"
"27.07.2015","3,3554","3,3554","3,3554","3,3554","","0,91%"
"24.07.2015","3,3251","3,3251","3,3251","3,3251","","1,23%"
"23.07.2015","3,2847","3,2847","3,2847","3,2847","","2,36%"
"22.07.2015","3,2091","3,2091","3,2091","3,2091","","0,88%"
"21.07.2015","3,1810","3,1810","3,1810","3,1810","","-1,05%"
"20.07.2015","3,2146","3,2146","3,2146","3,2146","","1,00%"
"17.07.2015","3,1829","3,1829","3,1829","3,1829","","1,46%"
"16.07.2015","3,1372","3,1372","3,1372","3,1372","","-0,50%"
"15.07.2015","3,1529","3,1529","3,1529","3,1529","","0,97%"
"14.07.2015","3,1227","3,1227","3,1227","3,1227","","-1,15%"
"13.07.2015","3,1591","3,1591","3,1591","3,1591","","-0,95%"
"10.07.2015","3,1894","3,1894","3,1894","3,1894","","-0,82%"
"09.07.2015","3,2157","3,2157","3,2157","3,2157","","-0,38%"
"08.07.2015","3,2279","3,2279","3,2279","3,2279","","1,49%"
"07.07.2015","3,1806","3,1806","3,1806","3,1806","","1,20%"
"06.07.2015","3,1428","3,1428","3,1428","3,1428","","0,51%"
"03.07.2015","3,1268","3,1268","3,1268","3,1268","","0,31%"
"02.07.2015","3,1170","3,1170","3,1170","3,1170","","-0,06%"
"01.07.2015","3,1188","3,1188","3,1188","3,1188","","0,53%"
"30.06.2015","3,1023","3,1023","3,1023","3,1023","","-1,16%"
"29.06.2015","3,1387","3,1387","3,1387","3,1387","","0,38%"
"26.06.2015","3,1268","3,1268","3,1268","3,1268","","0,83%"
"25.06.2015","3,1012","3,1012","3,1012","3,1012","","0,53%"
"24.06.2015","3,0849","3,0849","3,0849","3,0849","","-0,61%"
"23.06.2015","3,1039","3,1039","3,1039","3,1039","","0,93%"
"22.06.2015","3,0754","3,0754","3,0754","3,0754","","-0,10%"
"19.06.2015","3,0785","3,0785","3,0785","3,0785","","1,04%"
"18.06.2015","3,0469","3,0469","3,0469","3,0469","","-1,67%"
"17.06.2015","3,0986","3,0986","3,0986","3,0986","","-0,30%"
"16.06.2015","3,1079","3,1079","3,1079","3,1079","","0,15%"
"15.06.2015","3,1033","3,1033","3,1033","3,1033","","-0,23%"
"12.06.2015","3,1104","3,1104","3,1104","3,1104","","-1,29%"
"11.06.2015","3,1511","3,1511","3,1511","3,1511","","2,18%"
"10.06.2015","3,0840","3,0840","3,0840","3,0840","","-0,48%"
"09.06.2015","3,0988","3,0988","3,0988","3,0988","","-0,64%"
"08.06.2015","3,1187","3,1187","3,1187","3,1187","","-1,56%"
"05.06.2015","3,1681","3,1681","3,1681","3,1681","","1,60%"
"03.06.2015","3,1181","3,1181","3,1181","3,1181","","-0,82%"
"02.06.2015","3,1440","3,1440","3,1440","3,1440","","-1,09%"
"01.06.2015","3,1786","3,1786","3,1786","3,1786","","0,00%"
"29.05.2015","3,1785","3,1785","3,1785","3,1785","","0,13%"
"28.05.2015","3,1745","3,1745","3,1745","3,1745","","0,03%"
"27.05.2015","3,1737","3,1737","3,1737","3,1737","","1,24%"
"26.05.2015","3,1348","3,1348","3,1348","3,1348","","0,45%"
"25.05.2015","3,1209","3,1209","3,1209","3,1209","","1,82%"
"22.05.2015","3,0650","3,0650","3,0650","3,0650","","1,18%"
"21.05.2015","3,0292","3,0292","3,0292","3,0292","","-0,17%"
"20.05.2015","3,0343","3,0343","3,0343","3,0343","","0,20%"
"19.05.2015","3,0281","3,0281","3,0281","3,0281","","0,46%"
"18.05.2015","3,0142","3,0142","3,0142","3,0142","","0,84%"
"15.05.2015","2,9891","2,9891","2,9891","2,9891","","-0,46%"
"14.05.2015","3,0029","3,0029","3,0029","3,0029","","-0,23%"
"13.05.2015","3,0099","3,0099","3,0099","3,0099","","-0,94%"
"12.05.2015","3,0385","3,0385","3,0385","3,0385","","0,71%"
"11.05.2015","3,0172","3,0172","3,0172","3,0172","","0,70%"
"08.05.2015","2,9962","2,9962","2,9962","2,9962","","-1,50%"
"07.05.2015","3,0418","3,0418","3,0418","3,0418","","0,00%"
"06.05.2015","3,0417","3,0417","3,0417","3,0417","","-0,67%"
"05.05.2015","3,0623","3,0623","3,0623","3,0623","","-0,42%"
"04.05.2015","3,0751","3,0751","3,0751","3,0751","","2,73%"
"30.04.2015","2,9933","2,9933","2,9933","2,9933","","1,91%"
"29.04.2015","2,9372","2,9372","2,9372","2,9372","","1,49%"
"28.04.2015","2,8940","2,8940","2,8940","2,8940","","-1,00%"
"27.04.2015","2,9232","2,9232","2,9232","2,9232","","-1,71%"
"24.04.2015","2,9742","2,9742","2,9742","2,9742","","-1,12%"
"23.04.2015","3,0080","3,0080","3,0080","3,0080","","-0,34%"
"22.04.2015","3,0183","3,0183","3,0183","3,0183","","-0,94%"
"20.04.2015","3,0470","3,0470","3,0470","3,0470","","-0,23%"
"17.04.2015","3,0541","3,0541","3,0541","3,0541","","0,98%"
"16.04.2015","3,0246","3,0246","3,0246","3,0246","","-1,41%"
"15.04.2015","3,0678","3,0678","3,0678","3,0678","","-0,64%"
"14.04.2015","3,0877","3,0877","3,0877","3,0877","","-0,42%"
"13.04.2015","3,1008","3,1008","3,1008","3,1008","","0,70%"
"10.04.2015","3,0793","3,0793","3,0793","3,0793","","1,08%"
"09.04.2015","3,0463","3,0463","3,0463","3,0463","","-1,19%"
"08.04.2015","3,0831","3,0831","3,0831","3,0831","","-1,27%"
"07.04.2015","3,1228","3,1228","3,1228","3,1228","","0,99%"
"06.04.2015","3,0923","3,0923","3,0923","3,0923","","-1,80%"
"02.04.2015","3,1489","3,1489","3,1489","3,1489","","-0,20%"
"01.04.2015","3,1553","3,1553","3,1553","3,1553","","-1,63%"
"31.03.2015","3,2077","3,2077","3,2077","3,2077","","-1,60%"
"30.03.2015","3,2598","3,2598","3,2598","3,2598","","1,06%"
"27.03.2015","3,2256","3,2256","3,2256","3,2256","","1,08%"
"26.03.2015","3,1912","3,1912","3,1912","3,1912","","1,39%"
"25.03.2015","3,1473","3,1473","3,1473","3,1473","","0,53%"
"24.03.2015","3,1307","3,1307","3,1307","3,1307","","-1,54%"
"23.03.2015","3,1797","3,1797","3,1797","3,1797","","-1,92%"
"20.03.2015","3,2420","3,2420","3,2420","3,2420","","-0,67%"
"19.03.2015","3,2639","3,2639","3,2639","3,2639","","0,38%"
"18.03.2015","3,2515","3,2515","3,2515","3,2515","","-0,50%"
"17.03.2015","3,2680","3,2680","3,2680","3,2680","","1,32%"
"16.03.2015","3,2254","3,2254","3,2254","3,2254","","-0,02%"
"13.03.2015","3,2261","3,2261","3,2261","3,2261","","3,51%"
"12.03.2015","3,1168","3,1168","3,1168","3,1168","","0,03%"
"11.03.2015","3,1159","3,1159","3,1159","3,1159","","-0,44%"
"10.03.2015","3,1296","3,1296","3,1296","3,1296","","0,91%"
"09.03.2015","3,1015","3,1015","3,1015","3,1015","","2,15%"
"06.03.2015","3,0363","3,0363","3,0363","3,0363","","1,45%"
"05.03.2015","2,9928","2,9928","2,9928","2,9928","","0,43%"
"04.03.2015","2,9801","2,9801","2,9801","2,9801","","2,59%"
"03.03.2015","2,9048","2,9048","2,9048","2,9048","","1,38%"
"02.03.2015","2,8652","2,8652","2,8652","2,8652","","-0,44%"
"27.02.2015","2,8779","2,8779","2,8779","2,8779","","0,19%"
"26.02.2015","2,8725","2,8725","2,8725","2,8725","","0,29%"
"25.02.2015","2,8643","2,8643","2,8643","2,8643","","-0,01%"
"24.02.2015","2,8646","2,8646","2,8646","2,8646","","-0,56%"
"23.02.2015","2,8808","2,8808","2,8808","2,8808","","0,39%"
"20.02.2015","2,8697","2,8697","2,8697","2,8697","","0,54%"
"19.02.2015","2,8542","2,8542","2,8542","2,8542","","0,40%"
"18.02.2015","2,8427","2,8427","2,8427","2,8427","","0,14%"
"13.02.2015","2,8388","2,8388","2,8388","2,8388","","-0,82%"
"12.02.2015","2,8622","2,8622","2,8622","2,8622","","0,17%"
"11.02.2015","2,8573","2,8573","2,8573","2,8573","","1,78%"
"10.02.2015","2,8072","2,8072","2,8072","2,8072","","0,72%"
"09.02.2015","2,7870","2,7870","2,7870","2,7870","","0,84%"
"06.02.2015","2,7638","2,7638","2,7638","2,7638","","0,93%"
"05.02.2015","2,7383","2,7383","2,7383","2,7383","","0,88%"
"04.02.2015","2,7145","2,7145","2,7145","2,7145","","0,33%"
"03.02.2015","2,7056","2,7056","2,7056","2,7056","","0,61%"
"02.02.2015","2,6891","2,6891","2,6891","2,6891","","1,02%"
"30.01.2015","2,6620","2,6620","2,6620","2,6620","","2,55%"
"29.01.2015","2,5957","2,5957","2,5957","2,5957","","0,63%"
"28.01.2015","2,5794","2,5794","2,5794","2,5794","","-0,05%"
"27.01.2015","2,5806","2,5806","2,5806","2,5806","","-0,60%"
"26.01.2015","2,5963","2,5963","2,5963","2,5963","","0,43%"
"23.01.2015","2,5853","2,5853","2,5853","2,5853","","0,40%"
"22.01.2015","2,5751","2,5751","2,5751","2,5751","","-0,82%"
"21.01.2015","2,5964","2,5964","2,5964","2,5964","","-1,07%"
"20.01.2015","2,6244","2,6244","2,6244","2,6244","","0,02%"
"19.01.2015","2,6240","2,6240","2,6240","2,6240","","0,19%"
"16.01.2015","2,6190","2,6190","2,6190","2,6190","","0,27%"
"15.01.2015","2,6119","2,6119","2,6119","2,6119","","-0,38%"
"14.01.2015","2,6219","2,6219","2,6219","2,6219","","-0,99%"
"13.01.2015","2,6482","2,6482","2,6482","2,6482","","-0,34%"
"12.01.2015","2,6572","2,6572","2,6572","2,6572","","-0,03%"
"09.01.2015","2,6580","2,6580","2,6580","2,6580","","-1,25%"
"08.01.2015","2,6916","2,6916","2,6916","2,6916","","0,42%"
"07.01.2015","2,6804","2,6804","2,6804","2,6804","","-0,80%"
"06.01.2015","2,7020","2,7020","2,7020","2,7020","","-0,31%"
"05.01.2015","2,7104","2,7104","2,7104","2,7104","","0,66%"
"02.01.2015","2,6926","2,6926","2,6926","2,6926","","1,38%"
"31.12.2014","2,6559","2,6559","2,6559","2,6559","","0,00%"
"30.12.2014","2,6559","2,6559","2,6559","2,6559","","-0,83%"
"29.12.2014","2,6780","2,6780","2,6780","2,6780","","-0,11%"
"26.12.2014","2,6809","2,6809","2,6809","2,6809","","-0,07%"
"24.12.2014","2,6827","2,6827","2,6827","2,6827","","0,21%"
"23.12.2014","2,6772","2,6772","2,6772","2,6772","","0,94%"
"22.12.2014","2,6524","2,6524","2,6524","2,6524","","0,15%"
"19.12.2014","2,6483","2,6483","2,6483","2,6483","","-0,71%"
"18.12.2014","2,6673","2,6673","2,6673","2,6673","","-2,09%"
"17.12.2014","2,7243","2,7243","2,7243","2,7243","","-0,57%"
"16.12.2014","2,7400","2,7400","2,7400","2,7400","","2,57%"
"15.12.2014","2,6714","2,6714","2,6714","2,6714","","0,60%"
"12.12.2014","2,6555","2,6555","2,6555","2,6555","","1,09%"
"11.12.2014","2,6268","2,6268","2,6268","2,6268","","1,31%"
"10.12.2014","2,5928","2,5928","2,5928","2,5928","","-0,33%"
"09.12.2014","2,6013","2,6013","2,6013","2,6013","","0,36%"
"08.12.2014","2,5920","2,5920","2,5920","2,5920","","0,14%"
"05.12.2014","2,5885","2,5885","2,5885","2,5885","","0,35%"
"04.12.2014","2,5794","2,5794","2,5794","2,5794","","0,74%"
"03.12.2014","2,5604","2,5604","2,5604","2,5604","","-0,22%"
"02.12.2014","2,5661","2,5661","2,5661","2,5661","","0,16%"
"01.12.2014","2,5621","2,5621","2,5621","2,5621","","0,09%"
"28.11.2014","2,5598","2,5598","2,5598","2,5598","","2,14%"
"27.11.2014","2,5062","2,5062","2,5062","2,5062","","-0,15%"
"26.11.2014","2,5100","2,5100","2,5100","2,5100","","-0,53%"
"25.11.2014","2,5234","2,5234","2,5234","2,5234","","-0,18%"
"24.11.2014","2,5279","2,5279","2,5279","2,5279","","-0,43%"
"21.11.2014","2,5387","2,5387","2,5387","2,5387","","-0,23%"
"20.11.2014","2,5445","2,5445","2,5445","2,5445","","-1,55%"
"19.11.2014","2,5846","2,5846","2,5846","2,5846","","-0,45%"
"18.11.2014","2,5964","2,5964","2,5964","2,5964","","-0,26%"
"17.11.2014","2,6032","2,6032","2,6032","2,6032","","-0,38%"
"14.11.2014","2,6132","2,6132","2,6132","2,6132","","1,59%"
"13.11.2014","2,5722","2,5722","2,5722","2,5722","","0,69%"
"12.11.2014","2,5547","2,5547","2,5547","2,5547","","-0,37%"
"11.11.2014","2,5641","2,5641","2,5641","2,5641","","1,00%"
"10.11.2014","2,5387","2,5387","2,5387","2,5387","","-1,29%"
"07.11.2014","2,5718","2,5718","2,5718","2,5718","","1,56%"
"06.11.2014","2,5322","2,5322","2,5322","2,5322","","0,62%"
"05.11.2014","2,5165","2,5165","2,5165","2,5165","","-0,11%"
"04.11.2014","2,5192","2,5192","2,5192","2,5192","","1,43%"
"03.11.2014","2,4836","2,4836","2,4836","2,4836","","1,62%"
"31.10.2014","2,4439","2,4439","2,4439","2,4439","","1,34%"
"30.10.2014","2,4116","2,4116","2,4116","2,4116","","-0,93%"
"29.10.2014","2,4343","2,4343","2,4343","2,4343","","-2,10%"
"28.10.2014","2,4866","2,4866","2,4866","2,4866","","-1,86%"
"27.10.2014","2,5338","2,5338","2,5338","2,5338","","2,16%"
"24.10.2014","2,4802","2,4802","2,4802","2,4802","","-0,80%"
"23.10.2014","2,5001","2,5001","2,5001","2,5001","","0,90%"
"22.10.2014","2,4778","2,4778","2,4778","2,4778","","-0,06%"
"21.10.2014","2,4794","2,4794","2,4794","2,4794","","0,99%"
"20.10.2014","2,4551","2,4551","2,4551","2,4551","","0,31%"
"17.10.2014","2,4474","2,4474","2,4474","2,4474","","-1,18%"
"16.10.2014","2,4766","2,4766","2,4766","2,4766","","1,86%"
"15.10.2014","2,4313","2,4313","2,4313","2,4313","","1,35%"
"14.10.2014","2,3988","2,3988","2,3988","2,3988","","0,28%"
"13.10.2014","2,3920","2,3920","2,3920","2,3920","","-0,74%"
"10.10.2014","2,4099","2,4099","2,4099","2,4099","","0,79%"
"09.10.2014","2,3911","2,3911","2,3911","2,3911","","-0,65%"
"08.10.2014","2,4068","2,4068","2,4068","2,4068","","0,14%"
"07.10.2014","2,4035","2,4035","2,4035","2,4035","","-0,25%"
"06.10.2014","2,4095","2,4095","2,4095","2,4095","","-3,35%"
"03.10.2014","2,4929","2,4929","2,4929","2,4929","","0,59%"
"02.10.2014","2,4782","2,4782","2,4782","2,4782","","0,66%"
"01.10.2014","2,4620","2,4620","2,4620","2,4620","","0,46%"
"30.09.2014","2,4507","2,4507","2,4507","2,4507","","-0,05%"
"29.09.2014","2,4519","2,4519","2,4519","2,4519","","0,87%"
"26.09.2014","2,4307","2,4307","2,4307","2,4307","","0,93%"
"25.09.2014","2,4082","2,4082","2,4082","2,4082","","0,06%"
"24.09.2014","2,4067","2,4067","2,4067","2,4067","","0,18%"
"23.09.2014","2,4023","2,4023","2,4023","2,4023","","0,65%"
"22.09.2014","2,3867","2,3867","2,3867","2,3867","","0,90%"
"19.09.2014","2,3653","2,3653","2,3653","2,3653","","-0,05%"
"18.09.2014","2,3664","2,3664","2,3664","2,3664","","1,21%"
"17.09.2014","2,3381","2,3381","2,3381","2,3381","","0,14%"
